article_id,queried_author,author_type,publication_year,keyword,keyword_score,keyword_score_level,keyword_doc_frequency,keyword_specificity_level
https://openalex.org/W4403861390,Hoogenboom,Target_author,2024,Ecology,0.06040880084037781,low,2602,broad
https://openalex.org/W4403861390,Hoogenboom,Target_author,2024,Archaeology,0.05499538779258728,low,150,broad
https://openalex.org/W4404680513,Hoogenboom,Target_author,2023,Human fertilization,0.6243261694908142,medium,119,broad
https://openalex.org/W4404680513,Hoogenboom,Target_author,2023,Nitrogen,0.6192885041236877,medium,511,broad
https://openalex.org/W4404680513,Hoogenboom,Target_author,2023,Variable (mathematics),0.6120725870132446,medium,60,broad
https://openalex.org/W4404680513,Hoogenboom,Target_author,2023,Crop,0.562318742275238,medium,1565,broad
https://openalex.org/W4404680513,Hoogenboom,Target_author,2023,Environmental science,0.49157246947288513,medium,4063,broad
https://openalex.org/W4404680513,Hoogenboom,Target_author,2023,Dynamics (music),0.47219905257225037,medium,20,broad
https://openalex.org/W4404680513,Hoogenboom,Target_author,2023,Agronomy,0.4640941023826599,medium,3661,broad
https://openalex.org/W4404680513,Hoogenboom,Target_author,2023,Agricultural engineering,0.4424991011619568,medium,775,broad
https://openalex.org/W4404680513,Hoogenboom,Target_author,2023,Mathematics,0.25751811265945435,low,1695,broad
https://openalex.org/W4404680513,Hoogenboom,Target_author,2023,Engineering,0.16061735153198242,low,1316,broad
https://openalex.org/W4404680513,Hoogenboom,Target_author,2023,Biology,0.1400851011276245,low,4487,broad
https://openalex.org/W4404680513,Hoogenboom,Target_author,2023,Chemistry,0.12207019329071045,low,1257,broad
https://openalex.org/W4404680513,Hoogenboom,Target_author,2023,Physics,0.07291534543037415,low,573,broad
https://openalex.org/W4406472567,Hoogenboom,Target_author,2025,Mobile device,0.6408481001853943,medium,2,specific
https://openalex.org/W4406472567,Hoogenboom,Target_author,2025,Sampling (signal processing),0.5492773056030273,medium,49,broad
https://openalex.org/W4406472567,Hoogenboom,Target_author,2025,Yield (engineering),0.5396646857261658,medium,1432,broad
https://openalex.org/W4406472567,Hoogenboom,Target_author,2025,Environmental science,0.5239462852478027,medium,4063,broad
https://openalex.org/W4406472567,Hoogenboom,Target_author,2025,Normalized Difference Vegetation Index,0.43865299224853516,medium,74,broad
https://openalex.org/W4406472567,Hoogenboom,Target_author,2025,Agricultural engineering,0.419354647397995,medium,775,broad
https://openalex.org/W4406472567,Hoogenboom,Target_author,2025,Remote sensing,0.3920801877975464,low,632,broad
https://openalex.org/W4406472567,Hoogenboom,Target_author,2025,Computer science,0.3528478741645813,low,1968,broad
https://openalex.org/W4406472567,Hoogenboom,Target_author,2025,Agronomy,0.2391042709350586,low,3661,broad
https://openalex.org/W4406472567,Hoogenboom,Target_author,2025,Engineering,0.22362729907035828,low,1316,broad
https://openalex.org/W4406472567,Hoogenboom,Target_author,2025,Materials science,0.1445820927619934,low,516,broad
https://openalex.org/W4406472567,Hoogenboom,Target_author,2025,Geography,0.13790607452392578,low,2203,broad
https://openalex.org/W4406472567,Hoogenboom,Target_author,2025,Computer vision,0.12483292818069458,low,80,broad
https://openalex.org/W4406472567,Hoogenboom,Target_author,2025,Biology,0.07568833231925964,low,4487,broad
https://openalex.org/W4406789510,Hoogenboom,Target_author,2025,Protocol (science),0.7357762455940247,medium,36,broad
https://openalex.org/W4406789510,Hoogenboom,Target_author,2025,Calibration,0.689396858215332,medium,183,broad
https://openalex.org/W4406789510,Hoogenboom,Target_author,2025,Crop,0.5434501767158508,medium,1565,broad
https://openalex.org/W4406789510,Hoogenboom,Target_author,2025,Environmental science,0.4436023235321045,medium,4063,broad
https://openalex.org/W4406789510,Hoogenboom,Target_author,2025,Computer science,0.42235177755355835,medium,1968,broad
https://openalex.org/W4406789510,Hoogenboom,Target_author,2025,Agricultural engineering,0.39095601439476013,low,775,broad
https://openalex.org/W4406789510,Hoogenboom,Target_author,2025,Soil science,0.32847896218299866,low,800,broad
https://openalex.org/W4406789510,Hoogenboom,Target_author,2025,Mathematics,0.23681965470314026,low,1695,broad
https://openalex.org/W4406789510,Hoogenboom,Target_author,2025,Forestry,0.21452826261520386,low,262,broad
https://openalex.org/W4406789510,Hoogenboom,Target_author,2025,Statistics,0.21207550168037415,low,636,broad
https://openalex.org/W4406789510,Hoogenboom,Target_author,2025,Engineering,0.18494972586631775,low,1316,broad
https://openalex.org/W4406789510,Hoogenboom,Target_author,2025,Geography,0.1836967170238495,low,2203,broad
https://openalex.org/W4406789510,Hoogenboom,Target_author,2025,Medicine,0.09437915682792664,low,238,broad
https://openalex.org/W4407272038,Hoogenboom,Target_author,2025,Soil carbon,0.5890380144119263,medium,292,broad
https://openalex.org/W4407272038,Hoogenboom,Target_author,2025,Carbon fibers,0.5353631973266602,medium,108,broad
https://openalex.org/W4407272038,Hoogenboom,Target_author,2025,Environmental science,0.5055112838745117,medium,4063,broad
https://openalex.org/W4407272038,Hoogenboom,Target_author,2025,Forestry,0.4581100642681122,medium,262,broad
https://openalex.org/W4407272038,Hoogenboom,Target_author,2025,Agroforestry,0.4155629873275757,medium,812,broad
https://openalex.org/W4407272038,Hoogenboom,Target_author,2025,Soil science,0.3124886453151703,low,800,broad
https://openalex.org/W4407272038,Hoogenboom,Target_author,2025,Geography,0.2889077365398407,low,2203,broad
https://openalex.org/W4407272038,Hoogenboom,Target_author,2025,Computer science,0.1993078589439392,low,1968,broad
https://openalex.org/W4407272038,Hoogenboom,Target_author,2025,Soil water,0.1806616187095642,low,826,broad
https://openalex.org/W4407272038,Hoogenboom,Target_author,2025,Algorithm,0.0704885721206665,low,176,broad
https://openalex.org/W4408339494,Hoogenboom,Target_author,2025,Sustainability,0.7269197702407837,medium,169,broad
https://openalex.org/W4408339494,Hoogenboom,Target_author,2025,Agriculture,0.6216575503349304,medium,1556,broad
https://openalex.org/W4408339494,Hoogenboom,Target_author,2025,Environmental science,0.5421051383018494,medium,4063,broad
https://openalex.org/W4408339494,Hoogenboom,Target_author,2025,Environmental planning,0.43462908267974854,medium,109,broad
https://openalex.org/W4408339494,Hoogenboom,Target_author,2025,Environmental resource management,0.3905957043170929,low,337,broad
https://openalex.org/W4408339494,Hoogenboom,Target_author,2025,Agricultural engineering,0.35232213139533997,low,775,broad
https://openalex.org/W4408339494,Hoogenboom,Target_author,2025,Engineering,0.2541368007659912,low,1316,broad
https://openalex.org/W4408339494,Hoogenboom,Target_author,2025,Geography,0.19072329998016357,low,2203,broad
https://openalex.org/W4408339494,Hoogenboom,Target_author,2025,Ecology,0.08352121710777283,low,2602,broad
https://openalex.org/W4408339494,Hoogenboom,Target_author,2025,Biology,0.061668962240219116,low,4487,broad
https://openalex.org/W4410149214,Hoogenboom,Target_author,2025,Cannabis sativa,0.9780219197273254,high,4,intermediate
https://openalex.org/W4410149214,Hoogenboom,Target_author,2025,Cannabidiol,0.9583888053894043,high,2,specific
https://openalex.org/W4410149214,Hoogenboom,Target_author,2025,Cannabis,0.6737946271896362,medium,2,specific
https://openalex.org/W4410149214,Hoogenboom,Target_author,2025,Cultivar,0.6674515008926392,medium,357,broad
https://openalex.org/W4410149214,Hoogenboom,Target_author,2025,Botany,0.37215328216552734,low,798,broad
https://openalex.org/W4410149214,Hoogenboom,Target_author,2025,Horticulture,0.35090452432632446,low,618,broad
https://openalex.org/W4410149214,Hoogenboom,Target_author,2025,Biology,0.3416290879249573,low,4487,broad
https://openalex.org/W4410149214,Hoogenboom,Target_author,2025,Computer science,0.33212149143218994,low,1968,broad
https://openalex.org/W4410149214,Hoogenboom,Target_author,2025,Psychology,0.18325892090797424,low,92,broad
https://openalex.org/W4410149214,Hoogenboom,Target_author,2025,Psychiatry,0.08515939116477966,low,8,intermediate
https://openalex.org/W4410538129,Hoogenboom,Target_author,2025,DSSAT,0.971564531326294,high,249,broad
https://openalex.org/W4410538129,Hoogenboom,Target_author,2025,Decision support system,0.6733487844467163,medium,21,broad
https://openalex.org/W4410538129,Hoogenboom,Target_author,2025,Scale (ratio),0.6247535347938538,medium,227,broad
https://openalex.org/W4410538129,Hoogenboom,Target_author,2025,Computer science,0.5470649600028992,medium,1968,broad
https://openalex.org/W4410538129,Hoogenboom,Target_author,2025,Technology transfer,0.418023943901062,medium,3,specific
https://openalex.org/W4410538129,Hoogenboom,Target_author,2025,Data mining,0.18681302666664124,low,162,broad
https://openalex.org/W4410538129,Hoogenboom,Target_author,2025,Knowledge management,0.15061286091804504,low,18,broad
https://openalex.org/W4410538129,Hoogenboom,Target_author,2025,Geology,0.14500832557678223,low,881,broad
https://openalex.org/W4410538129,Hoogenboom,Target_author,2025,Geography,0.14388781785964966,low,2203,broad
https://openalex.org/W4410538129,Hoogenboom,Target_author,2025,Cartography,0.12962377071380615,low,243,broad
https://openalex.org/W4410538129,Hoogenboom,Target_author,2025,Climate change,0.07631444931030273,low,913,broad
https://openalex.org/W4411327390,Hoogenboom,Target_author,2025,Agriculture,0.6097061634063721,medium,1556,broad
https://openalex.org/W4411327390,Hoogenboom,Target_author,2025,Environmental science,0.33292561769485474,low,4063,broad
https://openalex.org/W4411327390,Hoogenboom,Target_author,2025,Biology,0.136121928691864,low,4487,broad
https://openalex.org/W4411327390,Hoogenboom,Target_author,2025,Ecology,0.05621364712715149,low,2602,broad
https://openalex.org/W4411423631,Hoogenboom,Target_author,2025,DSSAT,0.883320689201355,high,249,broad
https://openalex.org/W4411423631,Hoogenboom,Target_author,2025,Sowing,0.6287524700164795,medium,515,broad
https://openalex.org/W4411423631,Hoogenboom,Target_author,2025,Phenology,0.6081514358520508,medium,278,broad
https://openalex.org/W4411423631,Hoogenboom,Target_author,2025,Biomass (ecology),0.5750644207000732,medium,402,broad
https://openalex.org/W4411423631,Hoogenboom,Target_author,2025,Cropping,0.5612974762916565,medium,336,broad
https://openalex.org/W4411423631,Hoogenboom,Target_author,2025,Environmental science,0.5464325547218323,medium,4063,broad
https://openalex.org/W4411423631,Hoogenboom,Target_author,2025,Cultivar,0.545366108417511,medium,357,broad
https://openalex.org/W4411423631,Hoogenboom,Target_author,2025,Biomass partitioning,0.5219730138778687,medium,25,broad
https://openalex.org/W4411423631,Hoogenboom,Target_author,2025,Agronomy,0.4791357219219208,medium,3661,broad
https://openalex.org/W4411423631,Hoogenboom,Target_author,2025,Cropping system,0.46935543417930603,medium,185,broad
https://openalex.org/W4411423631,Hoogenboom,Target_author,2025,Crop,0.45974498987197876,medium,1565,broad
https://openalex.org/W4411423631,Hoogenboom,Target_author,2025,Agricultural engineering,0.4171854555606842,medium,775,broad
https://openalex.org/W4411423631,Hoogenboom,Target_author,2025,Simulation modeling,0.410675048828125,medium,166,broad
https://openalex.org/W4411423631,Hoogenboom,Target_author,2025,Agriculture,0.399194598197937,low,1556,broad
https://openalex.org/W4411423631,Hoogenboom,Target_author,2025,Mathematics,0.339563250541687,low,1695,broad
https://openalex.org/W4411423631,Hoogenboom,Target_author,2025,Biology,0.2408202886581421,low,4487,broad
https://openalex.org/W4411423631,Hoogenboom,Target_author,2025,Ecology,0.18777254223823547,low,2602,broad
https://openalex.org/W4411423631,Hoogenboom,Target_author,2025,Engineering,0.15573564171791077,low,1316,broad
https://openalex.org/W4411847690,Hoogenboom,Target_author,2025,Agriculture,0.737647533416748,medium,1556,broad
https://openalex.org/W4411847690,Hoogenboom,Target_author,2025,Potassium,0.6931645274162292,medium,36,broad
https://openalex.org/W4411847690,Hoogenboom,Target_author,2025,Tropical climate,0.530646026134491,medium,2,specific
https://openalex.org/W4411847690,Hoogenboom,Target_author,2025,Tropical agriculture,0.46994903683662415,medium,3,specific
https://openalex.org/W4411847690,Hoogenboom,Target_author,2025,Agroforestry,0.35947373509407043,low,812,broad
https://openalex.org/W4411847690,Hoogenboom,Target_author,2025,Agronomy,0.35719913244247437,low,3661,broad
https://openalex.org/W4411847690,Hoogenboom,Target_author,2025,Biology,0.32653626799583435,low,4487,broad
https://openalex.org/W4411847690,Hoogenboom,Target_author,2025,Chemistry,0.2038171887397766,low,1257,broad
https://openalex.org/W4411847690,Hoogenboom,Target_author,2025,Ecology,0.18899735808372498,low,2602,broad
https://openalex.org/W4414120759,Hoogenboom,Target_author,2025,Forage,0.8557999730110168,high,66,broad
https://openalex.org/W4414120759,Hoogenboom,Target_author,2025,Cultivar,0.5889999866485596,medium,357,broad
https://openalex.org/W4414120759,Hoogenboom,Target_author,2025,Cladodes,0.5842000246047974,medium,3,specific
https://openalex.org/W4414120759,Hoogenboom,Target_author,2025,Dry matter,0.5708000063896179,medium,71,broad
https://openalex.org/W4414120759,Hoogenboom,Target_author,2025,Yield (engineering),0.45989999175071716,medium,1432,broad
https://openalex.org/W4414120759,Hoogenboom,Target_author,2025,Water-use efficiency,0.39739999175071716,low,128,broad
https://openalex.org/W4414120759,Hoogenboom,Target_author,2025,Bulk density,0.3950999975204468,low,12,broad
https://openalex.org/W4414120759,Hoogenboom,Target_author,2025,Soil water,0.37209999561309814,low,826,broad
https://openalex.org/W4414552600,Hoogenboom,Target_author,2025,Sowing,0.8169000148773193,high,515,broad
https://openalex.org/W4414552600,Hoogenboom,Target_author,2025,Yield (engineering),0.6281999945640564,medium,1432,broad
https://openalex.org/W4414552600,Hoogenboom,Target_author,2025,Crop,0.6223000288009644,medium,1565,broad
https://openalex.org/W4414552600,Hoogenboom,Target_author,2025,Crop simulation model,0.5339999794960022,medium,254,broad
https://openalex.org/W4414552600,Hoogenboom,Target_author,2025,Agriculture,0.49380001425743103,medium,1556,broad
https://openalex.org/W4414552600,Hoogenboom,Target_author,2025,Crop yield,0.44449999928474426,medium,831,broad
https://openalex.org/W4414552600,Hoogenboom,Target_author,2025,Food security,0.3919999897480011,low,287,broad
https://openalex.org/W4414552600,Hoogenboom,Target_author,2025,Precipitation,0.37599998712539673,low,180,broad
https://openalex.org/W4414552600,Hoogenboom,Target_author,2025,Frost (temperature),0.366100013256073,low,27,broad
https://openalex.org/W4414597515,Hoogenboom,Target_author,2025,Berry,0.9305999875068665,high,5,intermediate
https://openalex.org/W4414597515,Hoogenboom,Target_author,2025,Veraison,0.90829998254776,high,5,intermediate
https://openalex.org/W4414597515,Hoogenboom,Target_author,2025,Ripening,0.8830999732017517,high,7,intermediate
https://openalex.org/W4414597515,Hoogenboom,Target_author,2025,Titratable acid,0.8379999995231628,high,5,intermediate
https://openalex.org/W4414597515,Hoogenboom,Target_author,2025,Table grape,0.7851999998092651,high,5,intermediate
https://openalex.org/W4414597515,Hoogenboom,Target_author,2025,Viticulture,0.7749999761581421,high,11,broad
https://openalex.org/W4414597515,Hoogenboom,Target_author,2025,Vineyard,0.6395000219345093,medium,6,intermediate
https://openalex.org/W4414597515,Hoogenboom,Target_author,2025,Cultivar,0.623199999332428,medium,357,broad
https://openalex.org/W4414671832,Hoogenboom,Target_author,2025,Soil carbon,0.6110000014305115,medium,292,broad
https://openalex.org/W4414671832,Hoogenboom,Target_author,2025,Manure,0.5940999984741211,medium,48,broad
https://openalex.org/W4414671832,Hoogenboom,Target_author,2025,Irrigation,0.5393999814987183,medium,407,broad
https://openalex.org/W4414671832,Hoogenboom,Target_author,2025,Forage,0.5205000042915344,medium,66,broad
https://openalex.org/W4414671832,Hoogenboom,Target_author,2025,Calibration,0.4131999909877777,medium,183,broad
https://openalex.org/W4414671832,Hoogenboom,Target_author,2025,Yield (engineering),0.4113999903202057,medium,1432,broad
https://openalex.org/W4414671832,Hoogenboom,Target_author,2025,Perennial plant,0.4032000005245209,medium,70,broad
https://openalex.org/W4414671832,Hoogenboom,Target_author,2025,Growing season,0.38670000433921814,low,409,broad
https://openalex.org/W4414671832,Hoogenboom,Target_author,2025,Cropping system,0.357699990272522,low,185,broad
https://openalex.org/W4414745810,Hoogenboom,Target_author,2025,Decision support system,0.677299976348877,medium,21,broad
https://openalex.org/W4414745810,Hoogenboom,Target_author,2025,Genetic algorithm,0.4278999865055084,medium,13,broad
https://openalex.org/W4414745810,Hoogenboom,Target_author,2025,Systems modeling,0.37549999356269836,low,6,intermediate
https://openalex.org/W4414745810,Hoogenboom,Target_author,2025,Simulation modeling,0.28189998865127563,low,166,broad
https://openalex.org/W4414745810,Hoogenboom,Target_author,2025,Decision model,0.27950000762939453,low,8,intermediate
https://openalex.org/W4414745810,Hoogenboom,Target_author,2025,Intelligent decision support system,0.26579999923706055,low,7,intermediate
https://openalex.org/W4415284143,Hoogenboom,Target_author,2025,Yield (engineering),0.48989999294281006,medium,1432,broad
https://openalex.org/W4415284143,Hoogenboom,Target_author,2025,Crop,0.47119998931884766,medium,1565,broad
https://openalex.org/W4415284143,Hoogenboom,Target_author,2025,Climate change,0.4677000045776367,medium,913,broad
https://openalex.org/W4415284143,Hoogenboom,Target_author,2025,Crop yield,0.4424999952316284,medium,831,broad
https://openalex.org/W4415284143,Hoogenboom,Target_author,2025,Climate model,0.3458000123500824,low,160,broad
https://openalex.org/W4415284143,Hoogenboom,Target_author,2025,Climate extremes,0.31360000371932983,low,10,intermediate
https://openalex.org/W4415284143,Hoogenboom,Target_author,2025,Variance (accounting),0.3125,low,37,broad
https://openalex.org/W4415284143,Hoogenboom,Target_author,2025,Weather patterns,0.2915000021457672,low,3,specific
https://openalex.org/W4415489943,Hoogenboom,Target_author,2025,Downscaling,0.7321000099182129,medium,28,broad
https://openalex.org/W4415489943,Hoogenboom,Target_author,2025,Climate change,0.7232000231742859,medium,913,broad
https://openalex.org/W4415489943,Hoogenboom,Target_author,2025,Climate model,0.6175000071525574,medium,160,broad
https://openalex.org/W4415489943,Hoogenboom,Target_author,2025,NetCDF,0.5759000182151794,medium,1,very_specific
https://openalex.org/W4415489943,Hoogenboom,Target_author,2025,DSSAT,0.48730000853538513,medium,249,broad
https://openalex.org/W4415489943,Hoogenboom,Target_author,2025,Southeast asia,0.4106000065803528,medium,10,intermediate
https://openalex.org/W4415489943,Hoogenboom,Target_author,2025,Climate change scenario,0.40130001306533813,medium,22,broad
https://openalex.org/W4415489943,Hoogenboom,Target_author,2025,Agriculture,0.38940000534057617,low,1556,broad
https://openalex.org/W4415647800,Hoogenboom,Target_author,2025,Downscaling,0.8127999901771545,high,28,broad
https://openalex.org/W4415647800,Hoogenboom,Target_author,2025,Climate extremes,0.7652999758720398,high,10,intermediate
https://openalex.org/W4415647800,Hoogenboom,Target_author,2025,Precipitation,0.7386000156402588,medium,180,broad
https://openalex.org/W4415647800,Hoogenboom,Target_author,2025,Climate change,0.6065999865531921,medium,913,broad
https://openalex.org/W4415647800,Hoogenboom,Target_author,2025,Climate model,0.5357999801635742,medium,160,broad
https://openalex.org/W4415647800,Hoogenboom,Target_author,2025,Agriculture,0.5199000239372253,medium,1556,broad
https://openalex.org/W4415647800,Hoogenboom,Target_author,2025,Coupled model intercomparison project,0.460999995470047,medium,21,broad
https://openalex.org/W4415647800,Hoogenboom,Target_author,2025,Food security,0.4343999922275543,medium,287,broad
https://openalex.org/W4417478477,Hoogenboom,Target_author,2025,DSSAT,0.8664000034332275,high,249,broad
https://openalex.org/W4417478477,Hoogenboom,Target_author,2025,Water content,0.6033999919891357,medium,132,broad
https://openalex.org/W4417478477,Hoogenboom,Target_author,2025,Climate change,0.5231999754905701,medium,913,broad
https://openalex.org/W4417478477,Hoogenboom,Target_author,2025,Soil water,0.5131999850273132,medium,826,broad
https://openalex.org/W4417478477,Hoogenboom,Target_author,2025,Cover crop,0.5044999718666077,medium,138,broad
https://openalex.org/W4417478477,Hoogenboom,Target_author,2025,Crop,0.460099995136261,medium,1565,broad
https://openalex.org/W4417478477,Hoogenboom,Target_author,2025,Crop rotation,0.45590001344680786,medium,135,broad
https://openalex.org/W4417478477,Hoogenboom,Target_author,2025,Leaf area index,0.44440001249313354,medium,178,broad
https://openalex.org/W4417478477,Hoogenboom,Target_author,2025,Biomass (ecology),0.4399000108242035,medium,402,broad
https://openalex.org/W4417478477,Hoogenboom,Target_author,2025,Crop yield,0.3986000120639801,low,831,broad
https://openalex.org/W3016661890,Messina,Target_author,2020,Predictability,0.7686853408813477,high,46,broad
https://openalex.org/W3016661890,Messina,Target_author,2020,Sustainability,0.5605994462966919,medium,169,broad
https://openalex.org/W3016661890,Messina,Target_author,2020,Climate change,0.5370389819145203,medium,913,broad
https://openalex.org/W3016661890,Messina,Target_author,2020,Computer science,0.5109226107597351,medium,1968,broad
https://openalex.org/W3016661890,Messina,Target_author,2020,Crop production,0.46285831928253174,medium,64,broad
https://openalex.org/W3016661890,Messina,Target_author,2020,Environmental resource management,0.4605094790458679,medium,337,broad
https://openalex.org/W3016661890,Messina,Target_author,2020,Scale (ratio),0.42367878556251526,medium,227,broad
https://openalex.org/W3016661890,Messina,Target_author,2020,Adaptation (eye),0.41365134716033936,medium,176,broad
https://openalex.org/W3016661890,Messina,Target_author,2020,Environmental science,0.38372814655303955,low,4063,broad
https://openalex.org/W3016661890,Messina,Target_author,2020,Agriculture,0.3404708504676819,low,1556,broad
https://openalex.org/W3016661890,Messina,Target_author,2020,Ecology,0.19053584337234497,low,2602,broad
https://openalex.org/W3016661890,Messina,Target_author,2020,Geography,0.08815804123878479,low,2203,broad
https://openalex.org/W3016661890,Messina,Target_author,2020,Mathematics,0.0876401960849762,low,1695,broad
https://openalex.org/W2952918888,Messina,Target_author,2018,Bayesian probability,0.49542510509490967,medium,63,broad
https://openalex.org/W2952918888,Messina,Target_author,2018,Predictive modelling,0.45340484380722046,medium,37,broad
https://openalex.org/W2952918888,Messina,Target_author,2018,Computer science,0.4442982077598572,medium,1968,broad
https://openalex.org/W2952918888,Messina,Target_author,2018,Best linear unbiased prediction,0.433221697807312,medium,9,intermediate
https://openalex.org/W2952918888,Messina,Target_author,2018,Gibbs sampling,0.4197794198989868,medium,3,specific
https://openalex.org/W2952918888,Messina,Target_author,2018,Machine learning,0.3707645535469055,low,519,broad
https://openalex.org/W2952918888,Messina,Target_author,2018,Data mining,0.34107136726379395,low,162,broad
https://openalex.org/W2952918888,Messina,Target_author,2018,Selection (genetic algorithm),0.30593544244766235,low,97,broad
https://openalex.org/W2952918888,Messina,Target_author,2018,Artificial intelligence,0.2734953761100769,low,718,broad
https://openalex.org/W4308825614,Messina,Target_author,2022,Biology,0.7617483139038086,high,4487,broad
https://openalex.org/W4308825614,Messina,Target_author,2022,Abiotic component,0.7044600248336792,medium,136,broad
https://openalex.org/W4308825614,Messina,Target_author,2022,Germplasm,0.6661670207977295,medium,101,broad
https://openalex.org/W4308825614,Messina,Target_author,2022,Temperate climate,0.6553347110748291,medium,83,broad
https://openalex.org/W4308825614,Messina,Target_author,2022,Resistance (ecology),0.6257251501083374,medium,28,broad
https://openalex.org/W4308825614,Messina,Target_author,2022,Climate change,0.56438148021698,medium,913,broad
https://openalex.org/W4308825614,Messina,Target_author,2022,Psychological resilience,0.5259197950363159,medium,39,broad
https://openalex.org/W4308825614,Messina,Target_author,2022,Agroforestry,0.5135791301727295,medium,812,broad
https://openalex.org/W4308825614,Messina,Target_author,2022,Agronomy,0.5093382596969604,medium,3661,broad
https://openalex.org/W4308825614,Messina,Target_author,2022,Selection (genetic algorithm),0.49651890993118286,medium,97,broad
https://openalex.org/W4308825614,Messina,Target_author,2022,Trait,0.47427448630332947,medium,146,broad
https://openalex.org/W4308825614,Messina,Target_author,2022,Resilience (materials science),0.45675525069236755,medium,64,broad
https://openalex.org/W4308825614,Messina,Target_author,2022,Climate resilience,0.4118376672267914,medium,11,broad
https://openalex.org/W4308825614,Messina,Target_author,2022,Biotechnology,0.40984874963760376,medium,406,broad
https://openalex.org/W4308825614,Messina,Target_author,2022,Environmental resource management,0.3670099377632141,low,337,broad
https://openalex.org/W4308825614,Messina,Target_author,2022,Ecology,0.35332971811294556,low,2602,broad
https://openalex.org/W4308825614,Messina,Target_author,2022,Environmental science,0.1999119520187378,low,4063,broad
https://openalex.org/W4308825614,Messina,Target_author,2022,Computer science,0.09030991792678833,low,1968,broad
https://openalex.org/W3154794875,Messina,Target_author,2021,Phenomics,0.5552800297737122,medium,27,broad
https://openalex.org/W3154794875,Messina,Target_author,2021,Biology,0.532921552658081,medium,4487,broad
https://openalex.org/W3154794875,Messina,Target_author,2021,Biotechnology,0.4233914613723755,medium,406,broad
https://openalex.org/W3154794875,Messina,Target_author,2021,Crop yield,0.4114757180213928,medium,831,broad
https://openalex.org/W3154794875,Messina,Target_author,2021,Agroforestry,0.32819920778274536,low,812,broad
https://openalex.org/W3154794875,Messina,Target_author,2021,Genomics,0.28236815333366394,low,102,broad
https://openalex.org/W3154794875,Messina,Target_author,2021,Agronomy,0.18838858604431152,low,3661,broad
https://openalex.org/W3006561979,Messina,Target_author,2020,Context (archaeology),0.7053765058517456,medium,131,broad
https://openalex.org/W3006561979,Messina,Target_author,2020,Crop yield,0.5703684687614441,medium,831,broad
https://openalex.org/W3006561979,Messina,Target_author,2020,Predictability,0.5476046204566956,medium,46,broad
https://openalex.org/W3006561979,Messina,Target_author,2020,Productivity,0.5242353081703186,medium,345,broad
https://openalex.org/W3006561979,Messina,Target_author,2020,Crop simulation model,0.4848962426185608,medium,254,broad
https://openalex.org/W3006561979,Messina,Target_author,2020,Agricultural engineering,0.438507616519928,medium,775,broad
https://openalex.org/W3006561979,Messina,Target_author,2020,Agriculture,0.43315401673316956,medium,1556,broad
https://openalex.org/W3006561979,Messina,Target_author,2020,Yield (engineering),0.4285241365432739,medium,1432,broad
https://openalex.org/W3006561979,Messina,Target_author,2020,Biology,0.33863481879234314,low,4487,broad
https://openalex.org/W3006561979,Messina,Target_author,2020,Computer science,0.32221871614456177,low,1968,broad
https://openalex.org/W3006561979,Messina,Target_author,2020,Agronomy,0.2077808380126953,low,3661,broad
https://openalex.org/W3006561979,Messina,Target_author,2020,Ecology,0.1420997679233551,low,2602,broad
https://openalex.org/W3006561979,Messina,Target_author,2020,Mathematics,0.13873660564422607,low,1695,broad
https://openalex.org/W3006561979,Messina,Target_author,2020,Engineering,0.12152829766273499,low,1316,broad
https://openalex.org/W3006561979,Messina,Target_author,2020,Statistics,0.0845378041267395,low,636,broad
https://openalex.org/W3006561979,Messina,Target_author,2020,Economics,0.07562670111656189,low,845,broad
https://openalex.org/W2949236852,Messina,Target_author,2019,Grain yield,0.7279752492904663,medium,193,broad
https://openalex.org/W2949236852,Messina,Target_author,2019,Yield (engineering),0.6450904607772827,medium,1432,broad
https://openalex.org/W2949236852,Messina,Target_author,2019,Agronomy,0.6284247636795044,medium,3661,broad
https://openalex.org/W2949236852,Messina,Target_author,2019,Nitrogen,0.5758540630340576,medium,511,broad
https://openalex.org/W2949236852,Messina,Target_author,2019,Biotechnology,0.4021807014942169,medium,406,broad
https://openalex.org/W2949236852,Messina,Target_author,2019,Biology,0.37538376450538635,low,4487,broad
https://openalex.org/W2949236852,Messina,Target_author,2019,Chemistry,0.19654986262321472,low,1257,broad
https://openalex.org/W2949236852,Messina,Target_author,2019,Materials science,0.1659739911556244,low,516,broad
https://openalex.org/W3137379633,Messina,Target_author,2021,Productivity,0.7066656947135925,medium,345,broad
https://openalex.org/W3137379633,Messina,Target_author,2021,Crop,0.5978004932403564,medium,1565,broad
https://openalex.org/W3137379633,Messina,Target_author,2021,Crop yield,0.5471202731132507,medium,831,broad
https://openalex.org/W3137379633,Messina,Target_author,2021,Agricultural engineering,0.49933409690856934,medium,775,broad
https://openalex.org/W3137379633,Messina,Target_author,2021,Crop productivity,0.4705662429332733,medium,49,broad
https://openalex.org/W3137379633,Messina,Target_author,2021,Biology,0.4451187252998352,medium,4487,broad
https://openalex.org/W3137379633,Messina,Target_author,2021,Biotechnology,0.37605035305023193,low,406,broad
https://openalex.org/W3137379633,Messina,Target_author,2021,Agronomy,0.3273318409919739,low,3661,broad
https://openalex.org/W3137379633,Messina,Target_author,2021,Engineering,0.16457098722457886,low,1316,broad
